ticketId,customerId,customerName,customerSegment,plan,channel,subject,bodyPreview,createdAt,lastReplyAt,lastReplyBy,replyCount,status,priority,assignedTo,category,previousOpenTicketsForCustomer
TKT-303222,ACCT-02105,Indústria Ribeiro S.A.,ENT,ENTERPRISE,EMAIL,Feedback geral sobre o produto,"Só queria mandar um obrigado, time. UX melhorou bastante esse ano.",2026-01-12T15:31:34,2026-01-20T01:22:21,AGENT,2,RESOLVED,MEDIUM,Carla Mendes,,0
TKT-304674,ACCT-02435,Tecnologia Souza Ltda,MID,GROWTH,EMAIL,Pix não foi reconhecido,Pago o boleto via Pix ontem mas a plataforma ainda mostra como em aberto. Comprovante anexo.,2026-01-12T15:36:46,2026-01-23T16:17:19,AGENT,1,RESOLVED,LOW,Ana Souza,,0
TKT-306428,ACCT-02257,Farma Souza,MID,GROWTH,CHAT,Dúvida sobre upgrade de plano,"Se eu mudar pra GROWTH agora, a cobrança é proporcional ou já vem cheia?",2026-01-12T15:41:02,2026-01-21T23:28:45,AGENT,3,RESOLVED,LOW,Diego Cruz,,0
TKT-306030,ACCT-02572,Transportes Oliveira,SMB,STARTER,CHAT,Bug no filtro de data,"Quando seleciono o último trimestre, ele puxa dados de 2024 também.",2026-01-12T15:46:17,2026-01-17T05:40:45,AGENT,2,RESOLVED,URGENT,Ana Souza,,0
TKT-307341,ACCT-02117,Transportes Costa Ltda,SMB,GROWTH,WHATSAPP,Como adiciono um novo usuário?,Sou admin e não acho onde convidar mais alguém.,2026-01-12T15:49:28,2026-01-13T14:32:32,AGENT,3,CLOSED,MEDIUM,Karina Melo,,1
TKT-300909,ACCT-02182,Indústria Carvalho,SMB,GROWTH,CHAT,Feedback geral sobre o produto,"Só queria mandar um obrigado, time. UX melhorou bastante esse ano.",2026-01-12T16:05:11,2026-01-15T22:20:18,AGENT,2,CLOSED,LOW,Erica Tavares,,0
TKT-304398,ACCT-02380,Têxtil Ferreira ME,ENT,ENTERPRISE,EMAIL,Dashboard não carrega após login,A página principal fica em loading infinito desde a manhã de hoje.,2026-01-12T16:08:44,2026-01-18T18:15:27,CUSTOMER,2,CLOSED,MEDIUM,Bruno Lima,,0
TKT-304754,ACCT-02162,Varejo Souza,SMB,FREE,EMAIL,Boleto não chegou no email,"Olá, ainda não recebi o boleto da fatura deste mês. Podem reenviar para meu financeiro?",2026-01-12T16:09:19,2026-01-16T08:16:53,CUSTOMER,5,RESOLVED,MEDIUM,Erica Tavares,,0
TKT-303199,ACCT-02443,Têxtil Andrade,MID,ENTERPRISE,EMAIL,API: endpoint pra listar webhooks,"Hoje só dá pra criar/deletar via UI, não tem GET na API.",2026-01-12T16:18:19,2026-01-20T15:05:56,AGENT,7,WAITING_CUSTOMER,MEDIUM,Ana Souza,FEATURE_REQUEST,0
TKT-303733,ACCT-02313,Indústria Souza S.A.,SMB,GROWTH,EMAIL,Erro 500 ao salvar relatório,Quando clico em 'Exportar' o sistema retorna 500. Tentei em três navegadores diferentes.,2026-01-12T16:33:30,2026-01-14T14:39:01,AGENT,2,RESOLVED,HIGH,Karina Melo,,0
TKT-307755,ACCT-02280,Engenharia Ferreira,SMB,STARTER,CHAT,Onde vejo o histórico de alterações?,Quero ver quem mudou o status daquele registro semana passada.,2026-01-12T16:34:44,,,0,NEW,MEDIUM,,,0
TKT-303191,ACCT-02608,Logística Fernandes,SMB,STARTER,WHATSAPP,Dúvida sobre upgrade de plano,"Se eu mudar pra GROWTH agora, a cobrança é proporcional ou já vem cheia?",2026-01-12T16:50:32,2026-01-20T21:26:17,CUSTOMER,3,RESOLVED,URGENT,Carla Mendes,,0
TKT-303063,ACCT-02512,Serviços Carvalho do Brasil,MID,GROWTH,WHATSAPP,Bug no filtro de data,"Quando seleciono o último trimestre, ele puxa dados de 2024 também.",2026-01-12T17:21:51,2026-01-16T00:54:16,AGENT,3,RESOLVED,HIGH,Isadora Pinto,,0
TKT-307158,ACCT-02013,Varejo Almeida,SMB,GROWTH,EMAIL,Onde vejo o histórico de alterações?,Quero ver quem mudou o status daquele registro semana passada.,2026-01-12T17:30:22,2026-01-12T19:54:56,AGENT,3,CLOSED,MEDIUM,João Vargas,HOW_TO,1
TKT-300157,ACCT-02104,Tecnologia Souza Ltda,MID,STARTER,EMAIL,Indicação de cliente,Tem programa de referral? Posso indicar 2 empresas amigas.,2026-01-12T17:31:35,2026-01-20T21:02:17,AGENT,5,CLOSED,LOW,Giovana Reis,,0
TKT-304926,ACCT-02111,Construtora Ribeiro,SMB,GROWTH,CHAT,Cobrança duplicada na fatura de fevereiro,Aparece duas vezes a mensalidade do plano no extrato — preciso de estorno.,2026-01-12T17:35:46,2026-01-13T03:06:52,AGENT,5,RESOLVED,MEDIUM,Felipe Nunes,BILLING,1
TKT-300636,ACCT-02447,Engenharia Andrade Ltda,MID,STARTER,EMAIL,Como adiciono um novo usuário?,Sou admin e não acho onde convidar mais alguém.,2026-01-12T17:45:46,2026-01-17T10:39:31,CUSTOMER,3,WAITING_CUSTOMER,MEDIUM,Ana Souza,,0
TKT-304150,ACCT-02441,Comércio Costa ME,SMB,STARTER,EMAIL,Convite pra evento,"Vamos sediar um meetup em SP, queriam falar de SaaS B2B?",2026-01-12T18:30:44,2026-01-13T08:44:13,AGENT,3,CLOSED,LOW,Ana Souza,OTHER,0
TKT-306558,ACCT-02696,Serviços Santos S.A.,MID,STARTER,EMAIL,Dashboard não carrega após login,A página principal fica em loading infinito desde a manhã de hoje.,2026-01-12T18:37:50,2026-01-15T01:59:56,AGENT,1,CLOSED,URGENT,João Vargas,BUG,2
TKT-307936,ACCT-02480,Serviços Fernandes do Brasil,SMB,STARTER,WHATSAPP,Reembolso e encerramento,Decidimos sair. Como funciona o reembolso proporcional do contrato anual?,2026-01-12T19:06:53,2026-01-25T11:18:52,CUSTOMER,4,CLOSED,MEDIUM,Bruno Lima,,0
TKT-301318,ACCT-02478,Têxtil Pereira do Brasil,SMB,FREE,EMAIL,Queremos fazer downgrade pro Free,O ROI não está justificando o GROWTH — pode rebaixar pro plano gratuito?,2026-01-12T19:13:54,2026-01-19T21:07:02,CUSTOMER,2,WAITING_CUSTOMER,HIGH,Bruno Lima,,0
TKT-304028,ACCT-02270,Serviços Fernandes ME,ENT,ENTERPRISE,WHATSAPP,Webhook deixou de disparar,Nossa integração não recebe nenhum evento desde sexta. Os logs mostram zero requisições.,2026-01-12T19:38:36,2026-01-22T22:06:27,CUSTOMER,3,RESOLVED,MEDIUM,João Vargas,,0
TKT-304865,ACCT-02692,Engenharia Carvalho do Brasil,ENT,GROWTH,EMAIL,Como configuro alertas por email?,Quero receber um email quando o saldo cair abaixo de R$1.000.,2026-01-12T19:49:37,2026-01-24T23:52:33,CUSTOMER,3,RESOLVED,MEDIUM,Isadora Pinto,,2
TKT-304025,ACCT-02487,Têxtil Fernandes S.A.,MID,STARTER,EMAIL,Parceria comercial,Trabalhamos com um produto complementar — quem fala sobre integração de marketing?,2026-01-12T19:54:50,2026-01-21T04:52:34,AGENT,5,CLOSED,MEDIUM,Carla Mendes,OTHER,0
TKT-304682,ACCT-02073,Distribuidora Souza,SMB,STARTER,CHAT,API: endpoint pra listar webhooks,"Hoje só dá pra criar/deletar via UI, não tem GET na API.",2026-01-12T19:55:15,2026-01-25T00:18:57,CUSTOMER,5,CLOSED,LOW,Ana Souza,FEATURE_REQUEST,0
TKT-306664,ACCT-02394,Atacadista Oliveira ME,SMB,GROWTH,EMAIL,Onde vejo o histórico de alterações?,Quero ver quem mudou o status daquele registro semana passada.,2026-01-12T19:56:17,2026-01-18T11:49:07,CUSTOMER,8,RESOLVED,LOW,Bruno Lima,,1
TKT-305711,ACCT-02047,Tecnologia Fernandes Ltda,SMB,STARTER,EMAIL,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-01-12T20:05:39,2026-01-21T13:27:03,AGENT,2,IN_PROGRESS,LOW,Carla Mendes,HOW_TO,1
TKT-307133,ACCT-02196,Indústria Souza,SMB,STARTER,WHATSAPP,App mobile crasha ao abrir notificação,Toda vez que clico numa push o app fecha sozinho. iOS 17.,2026-01-12T20:15:03,2026-01-23T03:28:32,AGENT,2,CLOSED,HIGH,Karina Melo,,0
TKT-300367,ACCT-02658,Tecnologia Lima ME,MID,GROWTH,EMAIL,App mobile crasha ao abrir notificação,Toda vez que clico numa push o app fecha sozinho. iOS 17.,2026-01-12T20:30:57,2026-01-21T23:51:41,AGENT,3,WAITING_CUSTOMER,MEDIUM,Carla Mendes,BUG,0
TKT-301158,ACCT-02109,Atacadista Souza do Brasil,SMB,STARTER,EMAIL,Pode adicionar SSO via Google Workspace?,"Nosso time tem 30 pessoas, gerenciar senha individual é dor.",2026-01-12T20:49:16,2026-01-18T01:52:11,AGENT,3,IN_PROGRESS,MEDIUM,Carla Mendes,,0
TKT-300994,ACCT-02512,Serviços Carvalho do Brasil,MID,GROWTH,WHATSAPP,Webhook deixou de disparar,Nossa integração não recebe nenhum evento desde sexta. Os logs mostram zero requisições.,2026-01-12T21:14:20,2026-01-13T10:36:19,CUSTOMER,3,CLOSED,MEDIUM,Karina Melo,,0
TKT-303899,ACCT-02589,Serviços Costa,SMB,GROWTH,EMAIL,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-01-12T21:34:07,2026-01-13T20:12:30,AGENT,4,CLOSED,HIGH,Diego Cruz,HOW_TO,0
TKT-302070,ACCT-02622,Varejo Oliveira S.A.,SMB,GROWTH,CHAT,Erro 500 ao salvar relatório,Quando clico em 'Exportar' o sistema retorna 500. Tentei em três navegadores diferentes.,2026-01-12T21:40:22,2026-01-14T06:03:15,AGENT,6,RESOLVED,HIGH,Ana Souza,BUG,0
TKT-304069,ACCT-02203,Comércio Andrade Ltda,MID,STARTER,CHAT,Pedido de nota fiscal de janeiro,Preciso da NF-e referente à competência 01/2026 pro fechamento contábil.,2026-01-12T22:20:55,2026-01-25T02:10:12,AGENT,2,RESOLVED,HIGH,Ana Souza,BILLING,0
TKT-300386,ACCT-02243,Engenharia Rodrigues,ENT,ENTERPRISE,CHAT,Dashboard não carrega após login,A página principal fica em loading infinito desde a manhã de hoje.,2026-01-12T23:05:48,2026-01-14T21:55:09,AGENT,2,IN_PROGRESS,URGENT,Karina Melo,,0
TKT-306369,ACCT-02615,Engenharia Pereira Ltda,SMB,GROWTH,CHAT,Dúvida sobre upgrade de plano,"Se eu mudar pra GROWTH agora, a cobrança é proporcional ou já vem cheia?",2026-01-12T23:21:44,2026-01-24T15:13:41,CUSTOMER,8,CLOSED,URGENT,Ana Souza,,0
TKT-307304,ACCT-02287,Soluções Oliveira do Brasil,ENT,ENTERPRISE,PHONE_CALLBACK,Sugestão de campo customizado no perfil,Precisamos guardar o CNPJ secundário do cliente em algum lugar.,2026-01-12T23:32:14,2026-01-20T04:47:32,CUSTOMER,2,CLOSED,MEDIUM,Carla Mendes,,1
TKT-304090,ACCT-02692,Engenharia Carvalho do Brasil,ENT,GROWTH,CHAT,Como configuro alertas por email?,Quero receber um email quando o saldo cair abaixo de R$1.000.,2026-01-12T23:53:45,2026-01-24T07:03:19,AGENT,2,IN_PROGRESS,LOW,Giovana Reis,,2
TKT-300432,ACCT-02215,Serviços Costa do Brasil,SMB,FREE,CHAT,Tem como mudar a moeda padrão?,Trabalhamos com USD em alguns clientes.,2026-01-13T00:15:17,2026-01-24T18:32:30,CUSTOMER,3,RESOLVED,URGENT,Ana Souza,,0
TKT-304931,ACCT-02054,Logística Andrade ME,SMB,STARTER,CHAT,Pedido de nota fiscal de janeiro,Preciso da NF-e referente à competência 01/2026 pro fechamento contábil.,2026-01-13T01:26:03,2026-01-17T09:45:47,AGENT,5,RESOLVED,LOW,Carla Mendes,,0
TKT-305805,ACCT-02574,Comércio Souza,MID,ENTERPRISE,EMAIL,Webhook deixou de disparar,Nossa integração não recebe nenhum evento desde sexta. Os logs mostram zero requisições.,2026-01-13T01:45:25,2026-01-13T09:03:33,CUSTOMER,6,IN_PROGRESS,HIGH,Erica Tavares,,0
TKT-306049,ACCT-02023,Logística Fernandes do Brasil,SMB,GROWTH,EMAIL,Cobrança duplicada na fatura de fevereiro,Aparece duas vezes a mensalidade do plano no extrato — preciso de estorno.,2026-01-13T01:51:54,2026-01-20T03:04:38,CUSTOMER,3,CLOSED,HIGH,Felipe Nunes,BILLING,0
TKT-300812,ACCT-02191,Serviços Rodrigues S.A.,SMB,GROWTH,EMAIL,Pedido de nota fiscal de janeiro,Preciso da NF-e referente à competência 01/2026 pro fechamento contábil.,2026-01-13T01:53:07,2026-01-13T16:29:32,CUSTOMER,1,RESOLVED,LOW,Bruno Lima,,0
TKT-302051,ACCT-02125,Serviços Santos do Brasil,SMB,FREE,EMAIL,Como configuro alertas por email?,Quero receber um email quando o saldo cair abaixo de R$1.000.,2026-01-13T02:05:11,2026-01-16T10:53:03,AGENT,7,CLOSED,LOW,Isadora Pinto,HOW_TO,0
TKT-307742,ACCT-02181,Tecnologia Almeida S.A.,ENT,ENTERPRISE,EMAIL,Como configuro alertas por email?,Quero receber um email quando o saldo cair abaixo de R$1.000.,2026-01-13T02:05:23,2026-01-24T07:17:03,AGENT,4,RESOLVED,MEDIUM,Carla Mendes,,0
TKT-302895,ACCT-02149,Logística Rodrigues do Brasil,SMB,STARTER,EMAIL,Cancelamento da conta,"Por favor, gostaria de cancelar nosso plano. Não estamos vendo retorno.",2026-01-13T02:24:55,2026-01-21T21:32:46,AGENT,2,WAITING_CUSTOMER,HIGH,Bruno Lima,,1
TKT-303123,ACCT-02142,Distribuidora Andrade,SMB,FREE,EMAIL,API: endpoint pra listar webhooks,"Hoje só dá pra criar/deletar via UI, não tem GET na API.",2026-01-13T02:50:59,2026-01-26T04:07:03,AGENT,2,CLOSED,MEDIUM,Giovana Reis,FEATURE_REQUEST,0
TKT-307832,ACCT-02155,Têxtil Lima ME,SMB,GROWTH,CHAT,Convite pra evento,"Vamos sediar um meetup em SP, queriam falar de SaaS B2B?",2026-01-13T03:01:48,2026-01-22T12:04:18,CUSTOMER,6,RESOLVED,LOW,Carla Mendes,,0
TKT-300681,ACCT-02306,Indústria Almeida do Brasil,SMB,FREE,WHATSAPP,Webhook deixou de disparar,Nossa integração não recebe nenhum evento desde sexta. Os logs mostram zero requisições.,2026-01-13T03:11:22,2026-01-19T11:05:25,CUSTOMER,3,RESOLVED,HIGH,João Vargas,,0
TKT-304221,ACCT-02376,Transportes Lima Ltda,SMB,STARTER,WHATSAPP,Como configuro alertas por email?,Quero receber um email quando o saldo cair abaixo de R$1.000.,2026-01-13T03:42:25,2026-01-19T22:40:42,AGENT,2,RESOLVED,HIGH,Bruno Lima,,0
TKT-307310,ACCT-02136,Atacadista Santos,SMB,FREE,CHAT,Indicação de cliente,Tem programa de referral? Posso indicar 2 empresas amigas.,2026-01-13T03:59:25,2026-01-20T08:29:32,AGENT,1,RESOLVED,MEDIUM,Carla Mendes,,0
TKT-304938,ACCT-02280,Engenharia Ferreira,SMB,STARTER,CHAT,Sugestão: exportar em XLSX,Hoje só temos CSV — seria muito útil ter XLSX com formatação.,2026-01-13T04:02:41,2026-01-26T17:16:39,AGENT,4,RESOLVED,MEDIUM,Diego Cruz,,0
TKT-301697,ACCT-02689,Atacadista Pereira ME,SMB,GROWTH,EMAIL,Como configuro alertas por email?,Quero receber um email quando o saldo cair abaixo de R$1.000.,2026-01-13T04:09:40,2026-01-22T09:43:35,CUSTOMER,6,CLOSED,MEDIUM,Bruno Lima,,0
TKT-303489,ACCT-02572,Transportes Oliveira,SMB,STARTER,EMAIL,Cobrança duplicada na fatura de fevereiro,Aparece duas vezes a mensalidade do plano no extrato — preciso de estorno.,2026-01-13T04:29:31,2026-01-24T16:42:20,AGENT,6,CLOSED,MEDIUM,Ana Souza,,0
TKT-304548,ACCT-02369,Tecnologia Oliveira,SMB,GROWTH,EMAIL,Feedback geral sobre o produto,"Só queria mandar um obrigado, time. UX melhorou bastante esse ano.",2026-01-13T04:30:32,2026-01-27T00:50:31,AGENT,6,CLOSED,MEDIUM,Karina Melo,,0
TKT-307553,ACCT-02260,Varejo Ferreira S.A.,MID,STARTER,WHATSAPP,Sugestão de campo customizado no perfil,Precisamos guardar o CNPJ secundário do cliente em algum lugar.,2026-01-13T04:46:11,2026-01-15T19:30:45,AGENT,1,IN_PROGRESS,LOW,Carla Mendes,,0
TKT-305147,ACCT-02114,Soluções Rodrigues ME,MID,STARTER,EMAIL,Boleto não chegou no email,"Olá, ainda não recebi o boleto da fatura deste mês. Podem reenviar para meu financeiro?",2026-01-13T04:46:53,2026-01-14T01:37:52,AGENT,6,RESOLVED,MEDIUM,Erica Tavares,BILLING,0
TKT-305119,ACCT-02540,Transportes Ribeiro ME,MID,GROWTH,EMAIL,Pode adicionar SSO via Google Workspace?,"Nosso time tem 30 pessoas, gerenciar senha individual é dor.",2026-01-13T04:48:15,2026-01-13T23:27:19,AGENT,4,RESOLVED,MEDIUM,Carla Mendes,,0
TKT-300953,ACCT-02492,Construtora Pereira,SMB,STARTER,EMAIL,Indicação de cliente,Tem programa de referral? Posso indicar 2 empresas amigas.,2026-01-13T05:13:01,2026-01-13T20:42:16,CUSTOMER,1,CLOSED,MEDIUM,Erica Tavares,,0
TKT-304906,ACCT-02161,Tecnologia Santos S.A.,SMB,STARTER,CHAT,Dúvida sobre upgrade de plano,"Se eu mudar pra GROWTH agora, a cobrança é proporcional ou já vem cheia?",2026-01-13T05:25:34,2026-01-16T13:04:26,CUSTOMER,2,WAITING_CUSTOMER,MEDIUM,Ana Souza,BILLING,0
TKT-300941,ACCT-02482,Construtora Ferreira do Brasil,SMB,FREE,EMAIL,Como mudo o método de pagamento?,Quero trocar de boleto pra cartão — onde faço isso no painel?,2026-01-13T05:30:09,2026-01-17T17:59:45,AGENT,4,CLOSED,MEDIUM,Bruno Lima,BILLING,0
TKT-305779,ACCT-02654,Indústria Souza ME,SMB,GROWTH,EMAIL,Onde vejo o histórico de alterações?,Quero ver quem mudou o status daquele registro semana passada.,2026-01-13T05:38:11,2026-01-13T06:33:39,AGENT,1,CLOSED,MEDIUM,Ana Souza,,0
TKT-305428,ACCT-02030,Varejo Costa do Brasil,SMB,GROWTH,EMAIL,Indicação de cliente,Tem programa de referral? Posso indicar 2 empresas amigas.,2026-01-13T05:38:39,2026-01-16T06:50:53,AGENT,6,RESOLVED,MEDIUM,Ana Souza,,0
TKT-305022,ACCT-02157,Distribuidora Ribeiro Ltda,SMB,STARTER,EMAIL,API: endpoint pra listar webhooks,"Hoje só dá pra criar/deletar via UI, não tem GET na API.",2026-01-13T05:48:21,2026-01-22T22:17:19,AGENT,8,RESOLVED,MEDIUM,Bruno Lima,FEATURE_REQUEST,0
TKT-306808,ACCT-02568,Atacadista Lima S.A.,MID,GROWTH,CHAT,Tem como mudar a moeda padrão?,Trabalhamos com USD em alguns clientes.,2026-01-13T05:58:28,2026-01-19T06:27:46,CUSTOMER,2,IN_PROGRESS,MEDIUM,Ana Souza,,1
TKT-305182,ACCT-02210,Logística Fernandes do Brasil,ENT,ENTERPRISE,CHAT,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-01-13T06:18:49,2026-01-20T06:11:38,AGENT,6,CLOSED,LOW,Erica Tavares,HOW_TO,0
TKT-303860,ACCT-02602,Logística Santos do Brasil,SMB,GROWTH,EMAIL,Tem como mudar a moeda padrão?,Trabalhamos com USD em alguns clientes.,2026-01-13T06:26:47,2026-01-17T10:14:06,AGENT,2,RESOLVED,LOW,Bruno Lima,HOW_TO,0
TKT-307257,ACCT-02443,Têxtil Andrade,MID,ENTERPRISE,EMAIL,Pode adicionar SSO via Google Workspace?,"Nosso time tem 30 pessoas, gerenciar senha individual é dor.",2026-01-13T06:30:41,2026-01-23T17:18:33,CUSTOMER,2,RESOLVED,LOW,Carla Mendes,,2
TKT-304280,ACCT-02553,Varejo Rodrigues,MID,STARTER,EMAIL,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-01-13T06:43:38,2026-01-19T23:00:47,AGENT,2,RESOLVED,MEDIUM,João Vargas,,1
TKT-305045,ACCT-02292,Atacadista Souza do Brasil,MID,STARTER,WHATSAPP,Tem como mudar a moeda padrão?,Trabalhamos com USD em alguns clientes.,2026-01-13T06:52:14,2026-01-20T20:01:33,CUSTOMER,6,CLOSED,MEDIUM,Carla Mendes,,0
TKT-303501,ACCT-02323,Tecnologia Fernandes,SMB,STARTER,EMAIL,Falta filtro por tag no listão,Conseguiríamos filtrar registros pela tag custom? Hoje só dá pra ordenar.,2026-01-13T07:15:58,2026-01-20T00:40:57,AGENT,3,WAITING_CUSTOMER,MEDIUM,Bruno Lima,,1
TKT-306532,ACCT-02632,Varejo Santos do Brasil,SMB,FREE,CHAT,Erro 500 ao salvar relatório,Quando clico em 'Exportar' o sistema retorna 500. Várias pessoas do meu time relataram o mesmo agora há pouco.,2026-01-13T07:18:51,2026-01-25T03:39:40,AGENT,8,CLOSED,MEDIUM,Diego Cruz,,0
TKT-304273,ACCT-02593,Soluções Costa do Brasil,SMB,FREE,PHONE_CALLBACK,Cancelamento da conta,"Por favor, gostaria de cancelar nosso plano. Não estamos vendo retorno.",2026-01-13T07:30:47,2026-01-18T22:33:02,CUSTOMER,6,CLOSED,HIGH,Henrique Faria,,0
TKT-300403,ACCT-02170,Atacadista Lima ME,SMB,STARTER,CHAT,Sugestão: exportar em XLSX,Hoje só temos CSV — seria muito útil ter XLSX com formatação.,2026-01-13T07:45:09,2026-01-27T00:36:23,AGENT,8,WAITING_CUSTOMER,MEDIUM,Bruno Lima,,0
TKT-300040,ACCT-02610,Distribuidora Souza ME,MID,GROWTH,CHAT,Como configuro alertas por email?,Quero receber um email quando o saldo cair abaixo de R$1.000.,2026-01-13T07:48:03,2026-01-17T02:34:05,CUSTOMER,1,RESOLVED,HIGH,Erica Tavares,,0
TKT-302241,ACCT-02158,Engenharia Ribeiro,SMB,FREE,WHATSAPP,Churn — pedindo sair antes do fim do contrato,Estamos pensando em sair antes do vencimento. Tem multa?,2026-01-13T07:52:38,2026-01-21T02:43:02,AGENT,6,CLOSED,HIGH,João Vargas,,0
TKT-307973,ACCT-02417,Alimentos Oliveira S.A.,SMB,STARTER,EMAIL,Como adiciono um novo usuário?,Sou admin e não acho onde convidar mais alguém.,2026-01-13T08:04:32,2026-01-19T15:51:06,AGENT,4,RESOLVED,MEDIUM,Bruno Lima,HOW_TO,0
TKT-307975,ACCT-02407,Serviços Costa do Brasil,SMB,STARTER,EMAIL,App mobile crasha ao abrir notificação,Toda vez que clico numa push o app fecha sozinho. iOS 17.,2026-01-13T08:13:16,2026-01-20T12:15:57,AGENT,1,RESOLVED,HIGH,Bruno Lima,BUG,0
TKT-303673,ACCT-02330,Farma Costa ME,SMB,FREE,EMAIL,Sugestão de campo customizado no perfil,Precisamos guardar o CNPJ secundário do cliente em algum lugar.,2026-01-13T09:26:41,2026-01-22T13:28:05,CUSTOMER,5,RESOLVED,MEDIUM,Bruno Lima,,0
TKT-303918,ACCT-02171,Tecnologia Lima Ltda,ENT,ENTERPRISE,PHONE_CALLBACK,Boleto não chegou no email,"Olá, ainda não recebi o boleto da fatura deste mês. Podem reenviar para meu financeiro?",2026-01-13T10:10:04,2026-01-19T11:33:43,CUSTOMER,8,CLOSED,HIGH,Bruno Lima,BILLING,0
TKT-304442,ACCT-02028,Indústria Costa do Brasil,MID,ENTERPRISE,EMAIL,Bug no filtro de data,"Quando seleciono o último trimestre, ele puxa dados de 2024 também.",2026-01-13T10:15:12,2026-01-24T12:07:15,CUSTOMER,2,RESOLVED,HIGH,Carla Mendes,,0
TKT-301036,ACCT-02120,Têxtil Santos,MID,ENTERPRISE,WHATSAPP,Como exporto os dados do mês?,Preciso passar pra contabilidade — qual menu é?,2026-01-13T11:10:41,2026-01-16T14:14:17,CUSTOMER,5,RESOLVED,MEDIUM,Carla Mendes,,0
TKT-307718,ACCT-02598,Varejo Rodrigues S.A.,MID,GROWTH,EMAIL,Como integro com nosso ERP?,Usamos um ERP próprio. Vocês têm SDK ou só REST?,2026-01-13T11:13:17,2026-01-17T06:19:34,AGENT,3,CLOSED,LOW,Carla Mendes,HOW_TO,0
TKT-302361,ACCT-02532,Atacadista Oliveira Ltda,SMB,GROWTH,EMAIL,Webhook deixou de disparar,Nossa integração não recebe nenhum evento desde sexta. Os logs mostram zero requisições.,2026-01-13T11:15:10,2026-01-17T02:41:02,CUSTOMER,3,CLOSED,HIGH,Carla Mendes,,0
TKT-305261,ACCT-02593,Soluções Costa do Brasil,SMB,FREE,EMAIL,Upload de CSV trava em 99%,Tento subir um arquivo de 2MB e ele fica preso em 99% e nunca finaliza.,2026-01-13T11:52:35,2026-01-18T16:57:54,AGENT,7,IN_PROGRESS,HIGH,Carla Mendes,,0
TKT-301496,ACCT-02157,Distribuidora Ribeiro Ltda,SMB,STARTER,CHAT,Pode adicionar SSO via Google Workspace?,"Nosso time tem 30 pessoas, gerenciar senha individual é dor.",2026-01-13T11:59:01,2026-01-24T02:37:13,CUSTOMER,3,CLOSED,MEDIUM,Ana Souza,FEATURE_REQUEST,0
TKT-303590,ACCT-02204,Atacadista Santos do Brasil,MID,GROWTH,WHATSAPP,Webhook deixou de disparar,Nossa integração não recebe nenhum evento desde sexta. Os logs mostram zero requisições.,2026-01-13T12:03:10,2026-01-14T13:19:58,CUSTOMER,5,RESOLVED,MEDIUM,Carla Mendes,,0
TKT-304916,ACCT-02482,Construtora Ferreira do Brasil,SMB,FREE,CHAT,Indicação de cliente,Tem programa de referral? Posso indicar 2 empresas amigas.,2026-01-13T14:01:27,2026-01-27T06:36:25,AGENT,3,CLOSED,MEDIUM,Ana Souza,,0
TKT-303154,ACCT-02553,Varejo Rodrigues,MID,STARTER,PHONE_CALLBACK,Como exporto os dados do mês?,Preciso passar pra contabilidade — qual menu é?,2026-01-13T14:09:49,2026-01-24T17:08:43,CUSTOMER,1,WAITING_CUSTOMER,MEDIUM,Ana Souza,,1
TKT-300561,ACCT-02179,Distribuidora Pereira,SMB,STARTER,WHATSAPP,Dúvida sobre upgrade de plano,"Se eu mudar pra GROWTH agora, a cobrança é proporcional ou já vem cheia?",2026-01-13T14:32:30,2026-01-17T01:07:45,CUSTOMER,3,CLOSED,MEDIUM,Ana Souza,,0
